mem_no,session_id,log_dt,log_stamp,referrer
16,78,2023-08-01,2023-08-01 22:14:45,null
16,78,2023-08-01,2023-08-01 22:16:22,null
16,78,2023-08-01,2023-08-01 22:17:07,null
16,78,2023-08-01,2023-08-01 22:17:16,null
16,78,2023-08-01,2023-08-01 22:17:17,null
16,78,2023-08-01,2023-08-01 22:17:18,null
16,78,2023-08-01,2023-08-01 22:17:29,null
16,78,2023-08-01,2023-08-01 22:17:30,null
16,78,2023-08-01,2023-08-01 22:17:31,null
16,78,2023-08-01,2023-08-01 22:17:37,null
16,78,2023-08-01,2023-08-01 22:17:41,null
16,78,2023-08-01,2023-08-01 22:17:49,null
16,78,2023-08-01,2023-08-01 22:17:52,null
16,78,2023-08-01,2023-08-01 22:17:58,null
16,78,2023-08-01,2023-08-01 22:18:00,null
16,78,2023-08-01,2023-08-01 22:18:09,null
16,78,2023-08-01,2023-08-01 22:18:10,null
16,78,2023-08-01,2023-08-01 22:18:11,null
16,78,2023-08-01,2023-08-01 22:18:12,null
16,78,2023-08-01,2023-08-01 22:18:20,null
16,78,2023-08-01,2023-08-01 22:18:21,null
16,78,2023-08-01,2023-08-01 22:18:27,null
16,78,2023-08-01,2023-08-01 22:18:28,null
16,78,2023-08-01,2023-08-01 22:18:29,null
16,78,2023-08-01,2023-08-01 22:18:30,null
16,78,2023-08-01,2023-08-01 22:18:34,null
16,78,2023-08-01,2023-08-01 22:18:35,null
16,78,2023-08-01,2023-08-01 22:18:46,null
16,78,2023-08-01,2023-08-01 22:18:47,null
16,78,2023-08-01,2023-08-01 22:19:05,null
16,78,2023-08-01,2023-08-01 22:19:06,null
16,78,2023-08-01,2023-08-01 22:19:07,null
16,78,2023-08-01,2023-08-01 22:19:08,null
16,78,2023-08-01,2023-08-01 22:19:09,null
16,78,2023-08-01,2023-08-01 22:19:20,null
9,79,2023-08-01,2023-08-01 09:42:20,bnr1
9,79,2023-08-01,2023-08-01 09:42:21,null
9,79,2023-08-01,2023-08-01 09:42:22,null
9,79,2023-08-01,2023-08-01 09:42:30,null
9,79,2023-08-01,2023-08-01 09:42:31,null
9,79,2023-08-01,2023-08-01 09:42:34,null
9,79,2023-08-01,2023-08-01 09:42:40,null
9,79,2023-08-01,2023-08-01 09:42:50,null
9,79,2023-08-01,2023-08-01 09:42:51,null
9,79,2023-08-01,2023-08-01 09:42:53,null
9,79,2023-08-01,2023-08-01 09:42:58,null
9,79,2023-08-01,2023-08-01 09:42:59,null
9,79,2023-08-01,2023-08-01 09:43:06,null
9,79,2023-08-01,2023-08-01 09:44:38,null
9,79,2023-08-01,2023-08-01 09:44:45,null
9,79,2023-08-01,2023-08-01 09:44:52,null
9,79,2023-08-01,2023-08-01 09:46:37,null
9,79,2023-08-01,2023-08-01 09:46:38,null
9,79,2023-08-01,2023-08-01 09:46:44,null
9,79,2023-08-01,2023-08-01 09:47:17,null
9,79,2023-08-01,2023-08-01 09:47:28,null
9,79,2023-08-01,2023-08-01 09:48:00,null
9,79,2023-08-01,2023-08-01 09:48:01,null
9,79,2023-08-01,2023-08-01 09:48:29,null
9,79,2023-08-01,2023-08-01 09:48:41,null
9,79,2023-08-01,2023-08-01 09:48:45,null
9,79,2023-08-01,2023-08-01 09:49:01,null
9,79,2023-08-01,2023-08-01 09:49:08,null
9,79,2023-08-01,2023-08-01 09:49:13,null
9,79,2023-08-01,2023-08-01 09:49:14,null
9,79,2023-08-01,2023-08-01 09:49:17,null
9,79,2023-08-01,2023-08-01 09:49:55,null
9,79,2023-08-01,2023-08-01 09:49:59,null
9,79,2023-08-01,2023-08-01 09:50:00,null
9,79,2023-08-01,2023-08-01 09:50:02,null
9,79,2023-08-01,2023-08-01 09:50:03,null
9,79,2023-08-01,2023-08-01 09:50:12,null
9,79,2023-08-01,2023-08-01 09:50:14,null
9,79,2023-08-01,2023-08-01 09:50:15,null
9,79,2023-08-01,2023-08-01 09:51:35,null
9,79,2023-08-01,2023-08-01 09:51:36,null
9,79,2023-08-01,2023-08-01 09:52:28,null
9,79,2023-08-01,2023-08-01 09:52:29,null
9,79,2023-08-01,2023-08-01 09:52:41,null
9,79,2023-08-01,2023-08-01 09:52:42,null
9,79,2023-08-01,2023-08-01 09:52:43,null
9,79,2023-08-01,2023-08-01 09:52:44,null
9,79,2023-08-01,2023-08-01 09:52:45,null
9,79,2023-08-01,2023-08-01 09:52:49,null
9,79,2023-08-01,2023-08-01 09:53:11,null
9,79,2023-08-01,2023-08-01 09:53:12,null
9,79,2023-08-01,2023-08-01 09:53:13,null
9,79,2023-08-01,2023-08-01 10:00:22,null
9,79,2023-08-01,2023-08-01 10:00:24,null
9,79,2023-08-01,2023-08-01 10:00:26,null
9,79,2023-08-01,2023-08-01 10:00:27,null
9,79,2023-08-01,2023-08-01 10:00:33,null
9,79,2023-08-01,2023-08-01 10:00:34,null
9,79,2023-08-01,2023-08-01 10:00:49,null
9,79,2023-08-01,2023-08-01 10:00:50,null
9,79,2023-08-01,2023-08-01 10:00:54,null
9,79,2023-08-01,2023-08-01 10:01:33,null
9,79,2023-08-01,2023-08-01 10:01:34,null
9,79,2023-08-01,2023-08-01 10:05:27,null
9,79,2023-08-01,2023-08-01 10:05:29,null
9,79,2023-08-01,2023-08-01 10:05:35,null
9,79,2023-08-01,2023-08-01 10:05:38,null
9,79,2023-08-01,2023-08-01 10:05:39,null
9,79,2023-08-01,2023-08-01 10:05:40,null
9,79,2023-08-01,2023-08-01 10:05:41,null
9,79,2023-08-01,2023-08-01 10:06:58,null
9,79,2023-08-01,2023-08-01 10:07:04,null
9,79,2023-08-01,2023-08-01 10:07:05,null
9,80,2023-08-01,2023-08-01 12:49:47,null
9,80,2023-08-01,2023-08-01 12:49:49,null
9,80,2023-08-01,2023-08-01 12:49:54,null
9,80,2023-08-01,2023-08-01 12:49:55,null
9,80,2023-08-01,2023-08-01 12:50:04,null
9,80,2023-08-01,2023-08-01 12:50:19,null
9,80,2023-08-01,2023-08-01 12:50:20,null
9,80,2023-08-01,2023-08-01 12:50:27,null
9,80,2023-08-01,2023-08-01 12:50:28,null
9,80,2023-08-01,2023-08-01 12:50:37,null
9,80,2023-08-01,2023-08-01 12:50:38,null
9,80,2023-08-01,2023-08-01 12:50:40,null
9,80,2023-08-01,2023-08-01 12:50:41,null
9,80,2023-08-01,2023-08-01 12:50:42,null
9,80,2023-08-01,2023-08-01 12:50:52,null
9,80,2023-08-01,2023-08-01 12:50:53,null
9,80,2023-08-01,2023-08-01 12:50:54,null
9,80,2023-08-01,2023-08-01 12:51:07,null
9,80,2023-08-01,2023-08-01 12:58:47,null
9,80,2023-08-01,2023-08-01 12:58:49,null
9,80,2023-08-01,2023-08-01 12:58:53,null
9,80,2023-08-01,2023-08-01 12:58:58,null
9,80,2023-08-01,2023-08-01 12:58:59,null
29,81,2023-08-01,2023-08-01 01:08:56,bnr1
29,81,2023-08-01,2023-08-01 01:09:03,null
29,81,2023-08-01,2023-08-01 01:09:04,null
29,81,2023-08-01,2023-08-01 01:09:06,null
29,81,2023-08-01,2023-08-01 01:09:07,null
29,81,2023-08-01,2023-08-01 01:09:17,null
29,81,2023-08-01,2023-08-01 01:09:30,null
29,81,2023-08-01,2023-08-01 01:10:06,null
29,81,2023-08-01,2023-08-01 01:10:08,null
29,81,2023-08-01,2023-08-01 01:10:14,null
29,81,2023-08-01,2023-08-01 01:10:15,null
29,81,2023-08-01,2023-08-01 01:10:20,null
29,81,2023-08-01,2023-08-01 01:10:27,null
29,81,2023-08-01,2023-08-01 01:10:28,null
29,81,2023-08-01,2023-08-01 01:10:30,null
29,81,2023-08-01,2023-08-01 01:10:34,null
29,81,2023-08-01,2023-08-01 01:10:35,null
29,81,2023-08-01,2023-08-01 01:10:41,null
29,81,2023-08-01,2023-08-01 01:10:45,null
29,81,2023-08-01,2023-08-01 01:10:54,null
29,81,2023-08-01,2023-08-01 01:10:58,null
29,81,2023-08-01,2023-08-01 01:10:59,null
29,81,2023-08-01,2023-08-01 01:11:06,null
29,81,2023-08-01,2023-08-01 01:11:31,null
29,81,2023-08-01,2023-08-01 01:11:36,null
29,81,2023-08-01,2023-08-01 01:11:38,null
29,81,2023-08-01,2023-08-01 01:11:39,null
29,81,2023-08-01,2023-08-01 01:11:40,null
29,81,2023-08-01,2023-08-01 01:11:49,null
29,81,2023-08-01,2023-08-01 01:11:50,null
29,81,2023-08-01,2023-08-01 01:11:51,null
29,81,2023-08-01,2023-08-01 01:11:52,null
29,81,2023-08-01,2023-08-01 01:11:53,null
29,81,2023-08-01,2023-08-01 01:11:58,null
29,81,2023-08-01,2023-08-01 01:11:59,null
29,81,2023-08-01,2023-08-01 01:12:00,null
29,81,2023-08-01,2023-08-01 01:12:04,null
29,81,2023-08-01,2023-08-01 01:12:05,null
29,81,2023-08-01,2023-08-01 01:12:06,null
29,81,2023-08-01,2023-08-01 01:12:12,null
29,81,2023-08-01,2023-08-01 01:12:16,null
29,81,2023-08-01,2023-08-01 01:12:17,null
29,81,2023-08-01,2023-08-01 01:12:24,null
29,81,2023-08-01,2023-08-01 01:12:25,null
29,81,2023-08-01,2023-08-01 01:12:28,null
29,81,2023-08-01,2023-08-01 01:13:03,null
29,81,2023-08-01,2023-08-01 01:13:04,null
29,81,2023-08-01,2023-08-01 01:13:05,null
29,81,2023-08-01,2023-08-01 01:13:07,null
29,81,2023-08-01,2023-08-01 01:13:10,null
29,81,2023-08-01,2023-08-01 01:13:11,null
29,81,2023-08-01,2023-08-01 01:13:40,null
29,81,2023-08-01,2023-08-01 01:13:43,null
29,82,2023-08-01,2023-08-01 17:27:22,null
29,82,2023-08-01,2023-08-01 17:27:23,null
29,82,2023-08-01,2023-08-01 17:27:24,null
29,82,2023-08-01,2023-08-01 17:27:28,null
29,82,2023-08-01,2023-08-01 17:27:38,null
29,82,2023-08-01,2023-08-01 17:28:39,null
29,82,2023-08-01,2023-08-01 17:28:40,null
29,82,2023-08-01,2023-08-01 17:28:55,null
29,82,2023-08-01,2023-08-01 17:28:56,null
29,82,2023-08-01,2023-08-01 17:28:57,null
29,82,2023-08-01,2023-08-01 17:29:02,null
29,82,2023-08-01,2023-08-01 17:29:06,null
29,82,2023-08-01,2023-08-01 17:29:07,null
29,82,2023-08-01,2023-08-01 17:29:10,null
29,82,2023-08-01,2023-08-01 17:29:11,null
29,82,2023-08-01,2023-08-01 17:29:12,null
29,82,2023-08-01,2023-08-01 17:29:13,null
29,82,2023-08-01,2023-08-01 17:29:14,null
29,82,2023-08-01,2023-08-01 17:29:20,null
29,82,2023-08-01,2023-08-01 17:29:21,null
29,82,2023-08-01,2023-08-01 17:29:25,null
29,82,2023-08-01,2023-08-01 17:29:26,null
29,82,2023-08-01,2023-08-01 17:29:29,null
29,82,2023-08-01,2023-08-01 17:29:30,null
29,82,2023-08-01,2023-08-01 17:29:31,null
29,82,2023-08-01,2023-08-01 17:29:33,null
29,82,2023-08-01,2023-08-01 17:29:34,null
29,82,2023-08-01,2023-08-01 17:29:38,null
29,82,2023-08-01,2023-08-01 17:29:46,null
29,82,2023-08-01,2023-08-01 17:29:59,null
29,82,2023-08-01,2023-08-01 17:30:06,null
29,82,2023-08-01,2023-08-01 17:30:08,null
29,82,2023-08-01,2023-08-01 17:30:09,null
29,82,2023-08-01,2023-08-01 17:30:11,null
29,82,2023-08-01,2023-08-01 17:30:15,null
29,82,2023-08-01,2023-08-01 17:30:20,null
29,82,2023-08-01,2023-08-01 17:30:21,null
29,82,2023-08-01,2023-08-01 17:30:30,null
29,82,2023-08-01,2023-08-01 17:30:33,null
29,82,2023-08-01,2023-08-01 17:30:34,null
29,82,2023-08-01,2023-08-01 17:30:46,null
29,82,2023-08-01,2023-08-01 17:30:48,null
29,82,2023-08-01,2023-08-01 17:30:49,null
29,82,2023-08-01,2023-08-01 17:30:56,null
29,82,2023-08-01,2023-08-01 17:30:57,null
29,82,2023-08-01,2023-08-01 17:32:59,null
29,82,2023-08-01,2023-08-01 17:33:06,null
29,82,2023-08-01,2023-08-01 17:33:15,null
29,82,2023-08-01,2023-08-01 17:33:27,null
29,82,2023-08-01,2023-08-01 17:33:28,null
29,82,2023-08-01,2023-08-01 17:33:33,null
29,82,2023-08-01,2023-08-01 17:33:34,null
29,82,2023-08-01,2023-08-01 17:33:35,null
29,82,2023-08-01,2023-08-01 17:33:38,null
29,82,2023-08-01,2023-08-01 17:33:39,null
29,82,2023-08-01,2023-08-01 17:33:45,null
29,82,2023-08-01,2023-08-01 17:33:51,null
29,82,2023-08-01,2023-08-01 17:33:54,null
29,82,2023-08-01,2023-08-01 17:33:55,null
29,82,2023-08-01,2023-08-01 17:33:58,null
29,82,2023-08-01,2023-08-01 17:33:59,null
29,82,2023-08-01,2023-08-01 17:34:00,null
29,82,2023-08-01,2023-08-01 17:34:07,null
29,82,2023-08-01,2023-08-01 17:34:08,null
29,82,2023-08-01,2023-08-01 17:34:19,null
29,82,2023-08-01,2023-08-01 17:34:20,null
29,82,2023-08-01,2023-08-01 17:34:29,null
29,82,2023-08-01,2023-08-01 17:34:30,null
29,82,2023-08-01,2023-08-01 17:34:39,null
29,82,2023-08-01,2023-08-01 17:34:43,null
29,82,2023-08-01,2023-08-01 17:34:45,null
29,82,2023-08-01,2023-08-01 17:34:46,null
29,82,2023-08-01,2023-08-01 17:34:50,null
29,82,2023-08-01,2023-08-01 17:34:51,null
29,82,2023-08-01,2023-08-01 17:34:53,null
29,82,2023-08-01,2023-08-01 17:34:54,null
29,82,2023-08-01,2023-08-01 17:34:59,null
29,82,2023-08-01,2023-08-01 17:35:08,null
29,82,2023-08-01,2023-08-01 17:35:12,null
29,82,2023-08-01,2023-08-01 17:35:14,null
29,82,2023-08-01,2023-08-01 17:35:15,null
29,82,2023-08-01,2023-08-01 17:35:16,null
29,82,2023-08-01,2023-08-01 17:35:25,null
29,82,2023-08-01,2023-08-01 17:35:31,null
29,82,2023-08-01,2023-08-01 17:35:33,null
29,82,2023-08-01,2023-08-01 17:35:36,null
29,82,2023-08-01,2023-08-01 17:35:37,null
29,82,2023-08-01,2023-08-01 17:35:38,null
29,82,2023-08-01,2023-08-01 17:35:40,null
29,82,2023-08-01,2023-08-01 17:35:43,null
29,82,2023-08-01,2023-08-01 17:35:45,null
29,82,2023-08-01,2023-08-01 17:35:48,null
29,82,2023-08-01,2023-08-01 17:35:49,null
29,82,2023-08-01,2023-08-01 17:52:40,null
29,82,2023-08-01,2023-08-01 17:52:48,null
29,82,2023-08-01,2023-08-01 17:52:51,null
29,82,2023-08-01,2023-08-01 17:53:38,null
29,82,2023-08-01,2023-08-01 17:55:02,null
29,82,2023-08-01,2023-08-01 17:55:07,null
29,82,2023-08-01,2023-08-01 17:55:08,null
29,82,2023-08-01,2023-08-01 17:55:10,null
29,82,2023-08-01,2023-08-01 17:55:11,null
29,82,2023-08-01,2023-08-01 17:55:12,null
29,82,2023-08-01,2023-08-01 17:55:14,null
29,82,2023-08-01,2023-08-01 17:55:21,null
29,82,2023-08-01,2023-08-01 17:55:22,null
29,82,2023-08-01,2023-08-01 17:55:23,null
29,82,2023-08-01,2023-08-01 17:55:24,null
29,82,2023-08-01,2023-08-01 17:55:25,null
29,82,2023-08-01,2023-08-01 17:55:33,null
29,82,2023-08-01,2023-08-01 17:55:34,null
29,82,2023-08-01,2023-08-01 17:56:10,null
29,82,2023-08-01,2023-08-01 17:56:11,null
29,82,2023-08-01,2023-08-01 17:57:29,null
29,82,2023-08-01,2023-08-01 17:57:30,null
29,82,2023-08-01,2023-08-01 17:57:32,null
29,82,2023-08-01,2023-08-01 17:57:33,null
29,82,2023-08-01,2023-08-01 17:57:37,null
29,82,2023-08-01,2023-08-01 17:58:50,null
29,82,2023-08-01,2023-08-01 17:58:53,null
29,82,2023-08-01,2023-08-01 17:59:57,null
29,82,2023-08-01,2023-08-01 17:59:58,null
29,82,2023-08-01,2023-08-01 18:00:00,null
29,82,2023-08-01,2023-08-01 18:00:01,null
29,82,2023-08-01,2023-08-01 18:00:03,null
29,82,2023-08-01,2023-08-01 18:01:20,null
29,82,2023-08-01,2023-08-01 18:01:38,null
29,83,2023-08-01,2023-08-01 21:09:32,null
29,83,2023-08-01,2023-08-01 21:09:33,null
29,83,2023-08-01,2023-08-01 21:09:34,null
29,83,2023-08-01,2023-08-01 21:09:35,null
29,84,2023-08-01,2023-08-01 22:10:09,null
29,84,2023-08-01,2023-08-01 22:10:10,null
29,84,2023-08-01,2023-08-01 22:10:11,null
29,84,2023-08-01,2023-08-01 22:10:13,null
29,84,2023-08-01,2023-08-01 22:10:14,null
29,84,2023-08-01,2023-08-01 22:10:23,null
29,84,2023-08-01,2023-08-01 22:10:26,null
29,84,2023-08-01,2023-08-01 22:10:27,null
29,84,2023-08-01,2023-08-01 22:10:32,null
29,84,2023-08-01,2023-08-01 22:10:36,null
29,84,2023-08-01,2023-08-01 22:11:15,null
29,84,2023-08-01,2023-08-01 22:11:18,null
29,84,2023-08-01,2023-08-01 22:11:19,null
29,84,2023-08-01,2023-08-01 22:11:23,null
29,84,2023-08-01,2023-08-01 22:11:24,null
29,84,2023-08-01,2023-08-01 22:11:31,null
29,84,2023-08-01,2023-08-01 22:11:37,null
29,84,2023-08-01,2023-08-01 22:11:38,null
29,84,2023-08-01,2023-08-01 22:11:44,null
29,84,2023-08-01,2023-08-01 22:11:45,null
29,84,2023-08-01,2023-08-01 22:11:48,null
29,85,2023-08-01,2023-08-01 19:20:07,null
29,85,2023-08-01,2023-08-01 19:20:08,null
29,85,2023-08-01,2023-08-01 19:20:58,null
29,85,2023-08-01,2023-08-01 19:21:03,null
29,85,2023-08-01,2023-08-01 19:21:04,null
29,85,2023-08-01,2023-08-01 19:21:05,null
29,85,2023-08-01,2023-08-01 19:21:08,null
29,85,2023-08-01,2023-08-01 19:21:13,null
29,85,2023-08-01,2023-08-01 19:21:14,null
29,85,2023-08-01,2023-08-01 19:21:17,null
29,85,2023-08-01,2023-08-01 19:21:42,null
29,85,2023-08-01,2023-08-01 19:21:45,null
29,85,2023-08-01,2023-08-01 19:21:48,null
29,85,2023-08-01,2023-08-01 19:22:17,null
29,85,2023-08-01,2023-08-01 19:22:21,null
29,85,2023-08-01,2023-08-01 19:22:22,null
29,85,2023-08-01,2023-08-01 19:22:23,null
29,85,2023-08-01,2023-08-01 19:22:24,null
29,85,2023-08-01,2023-08-01 19:22:25,null
29,85,2023-08-01,2023-08-01 19:28:02,null
29,85,2023-08-01,2023-08-01 19:28:03,null
29,85,2023-08-01,2023-08-01 19:28:05,null
29,85,2023-08-01,2023-08-01 19:28:07,null
29,85,2023-08-01,2023-08-01 19:28:08,null
29,85,2023-08-01,2023-08-01 19:28:09,null
29,85,2023-08-01,2023-08-01 19:28:10,null
29,85,2023-08-01,2023-08-01 19:28:14,null
29,85,2023-08-01,2023-08-01 19:28:15,null
29,85,2023-08-01,2023-08-01 19:28:17,null
29,85,2023-08-01,2023-08-01 19:28:18,null
29,85,2023-08-01,2023-08-01 19:28:19,null
29,85,2023-08-01,2023-08-01 19:28:23,null
29,85,2023-08-01,2023-08-01 19:28:39,null
29,85,2023-08-01,2023-08-01 19:28:40,null
29,85,2023-08-01,2023-08-01 19:28:41,null
29,85,2023-08-01,2023-08-01 19:28:44,null
29,85,2023-08-01,2023-08-01 19:28:46,null
29,85,2023-08-01,2023-08-01 19:28:47,null
29,85,2023-08-01,2023-08-01 19:29:07,null
29,85,2023-08-01,2023-08-01 19:29:09,null
29,85,2023-08-01,2023-08-01 19:29:10,null
29,85,2023-08-01,2023-08-01 19:29:14,null
29,85,2023-08-01,2023-08-01 19:29:19,null
29,85,2023-08-01,2023-08-01 19:29:20,null
29,85,2023-08-01,2023-08-01 19:29:23,null
29,86,2023-08-01,2023-08-01 19:07:07,null
29,86,2023-08-01,2023-08-01 19:07:08,null
29,87,2023-08-01,2023-08-01 21:15:05,null
29,87,2023-08-01,2023-08-01 21:15:06,null
29,87,2023-08-01,2023-08-01 21:15:07,null
29,87,2023-08-01,2023-08-01 21:15:11,null
29,87,2023-08-01,2023-08-01 21:15:12,null
29,87,2023-08-01,2023-08-01 21:15:22,null
29,87,2023-08-01,2023-08-01 21:15:25,null
29,87,2023-08-01,2023-08-01 21:15:27,null
29,87,2023-08-01,2023-08-01 21:15:28,null
29,87,2023-08-01,2023-08-01 21:15:49,null
29,87,2023-08-01,2023-08-01 21:24:13,null
29,87,2023-08-01,2023-08-01 21:24:14,null
29,87,2023-08-01,2023-08-01 21:24:21,null
29,87,2023-08-01,2023-08-01 21:24:22,null
29,87,2023-08-01,2023-08-01 21:24:37,null
29,87,2023-08-01,2023-08-01 21:24:39,null
29,87,2023-08-01,2023-08-01 21:24:40,null
29,87,2023-08-01,2023-08-01 21:24:47,null
29,87,2023-08-01,2023-08-01 21:24:48,null
29,87,2023-08-01,2023-08-01 21:24:50,null
29,87,2023-08-01,2023-08-01 21:24:59,null
29,87,2023-08-01,2023-08-01 21:25:00,null
29,87,2023-08-01,2023-08-01 21:25:06,null
29,87,2023-08-01,2023-08-01 21:25:39,null
29,87,2023-08-01,2023-08-01 21:25:40,null
29,87,2023-08-01,2023-08-01 21:26:11,null
29,87,2023-08-01,2023-08-01 21:26:13,null
29,87,2023-08-01,2023-08-01 21:26:14,null
29,87,2023-08-01,2023-08-01 21:26:15,null
29,87,2023-08-01,2023-08-01 21:26:18,null
29,87,2023-08-01,2023-08-01 21:26:19,null
29,87,2023-08-01,2023-08-01 21:26:56,null
29,87,2023-08-01,2023-08-01 21:26:57,null
29,87,2023-08-01,2023-08-01 21:26:58,null
29,87,2023-08-01,2023-08-01 21:27:17,null
29,87,2023-08-01,2023-08-01 21:27:19,null
29,87,2023-08-01,2023-08-01 21:27:54,null
29,87,2023-08-01,2023-08-01 21:27:55,null
29,87,2023-08-01,2023-08-01 21:27:56,null
29,87,2023-08-01,2023-08-01 21:27:58,null
29,87,2023-08-01,2023-08-01 21:27:59,null
29,87,2023-08-01,2023-08-01 21:28:00,null
29,87,2023-08-01,2023-08-01 21:28:04,null
29,87,2023-08-01,2023-08-01 21:28:05,null
29,87,2023-08-01,2023-08-01 21:28:13,null
29,87,2023-08-01,2023-08-01 21:28:14,null
29,87,2023-08-01,2023-08-01 21:28:15,null
29,87,2023-08-01,2023-08-01 21:28:54,null
29,87,2023-08-01,2023-08-01 21:28:56,null
29,87,2023-08-01,2023-08-01 21:28:57,null
29,87,2023-08-01,2023-08-01 21:28:58,null
29,87,2023-08-01,2023-08-01 21:28:59,null
29,87,2023-08-01,2023-08-01 21:29:04,null
29,87,2023-08-01,2023-08-01 21:29:05,null
29,87,2023-08-01,2023-08-01 21:29:08,null
29,88,2023-08-01,2023-08-01 20:37:13,null
29,88,2023-08-01,2023-08-01 20:37:14,null
29,88,2023-08-01,2023-08-01 20:37:15,null
29,88,2023-08-01,2023-08-01 20:37:16,null
29,88,2023-08-01,2023-08-01 20:37:21,null
29,88,2023-08-01,2023-08-01 20:37:22,null
29,88,2023-08-01,2023-08-01 20:37:23,null
29,88,2023-08-01,2023-08-01 20:37:24,null
29,88,2023-08-01,2023-08-01 20:37:29,null
29,88,2023-08-01,2023-08-01 20:37:32,null
29,88,2023-08-01,2023-08-01 20:37:34,null
29,88,2023-08-01,2023-08-01 20:37:37,null
29,88,2023-08-01,2023-08-01 20:37:38,null
29,88,2023-08-01,2023-08-01 20:37:42,null
29,89,2023-08-01,2023-08-01 19:40:19,null
29,89,2023-08-01,2023-08-01 19:40:20,null
29,89,2023-08-01,2023-08-01 19:40:22,null
29,89,2023-08-01,2023-08-01 19:40:37,null
29,89,2023-08-01,2023-08-01 19:40:38,null
29,89,2023-08-01,2023-08-01 19:40:42,null
29,89,2023-08-01,2023-08-01 19:40:50,null
29,89,2023-08-01,2023-08-01 19:40:52,null
29,89,2023-08-01,2023-08-01 19:41:13,null
29,89,2023-08-01,2023-08-01 19:41:14,null
29,89,2023-08-01,2023-08-01 19:41:15,null
29,89,2023-08-01,2023-08-01 19:41:21,null
29,89,2023-08-01,2023-08-01 19:41:22,null
29,89,2023-08-01,2023-08-01 19:41:26,null
29,89,2023-08-01,2023-08-01 19:41:56,null
29,89,2023-08-01,2023-08-01 19:41:58,null
29,89,2023-08-01,2023-08-01 19:41:59,null
29,89,2023-08-01,2023-08-01 19:42:00,null
29,89,2023-08-01,2023-08-01 19:42:01,null
29,89,2023-08-01,2023-08-01 19:42:04,null
29,89,2023-08-01,2023-08-01 19:42:05,null
29,89,2023-08-01,2023-08-01 19:42:17,null
29,89,2023-08-01,2023-08-01 19:42:18,null
29,89,2023-08-01,2023-08-01 19:42:23,null
29,89,2023-08-01,2023-08-01 19:42:56,null
29,89,2023-08-01,2023-08-01 19:42:58,null
29,89,2023-08-01,2023-08-01 19:42:59,null
29,89,2023-08-01,2023-08-01 19:45:02,null
29,89,2023-08-01,2023-08-01 19:45:03,null
29,89,2023-08-01,2023-08-01 19:45:09,null
29,89,2023-08-01,2023-08-01 19:45:51,null
29,89,2023-08-01,2023-08-01 19:45:52,null
29,89,2023-08-01,2023-08-01 19:45:58,null
29,89,2023-08-01,2023-08-01 19:46:00,null
29,89,2023-08-01,2023-08-01 19:46:14,null
29,89,2023-08-01,2023-08-01 19:46:15,null
29,89,2023-08-01,2023-08-01 19:46:18,null
29,89,2023-08-01,2023-08-01 19:46:19,null
29,89,2023-08-01,2023-08-01 19:46:21,null
29,89,2023-08-01,2023-08-01 19:46:23,null
29,89,2023-08-01,2023-08-01 19:46:24,null
29,89,2023-08-01,2023-08-01 19:46:25,null
29,89,2023-08-01,2023-08-01 19:46:26,null
29,89,2023-08-01,2023-08-01 19:46:28,null
29,89,2023-08-01,2023-08-01 19:46:29,null
29,89,2023-08-01,2023-08-01 19:47:16,null
29,89,2023-08-01,2023-08-01 19:47:19,null
29,89,2023-08-01,2023-08-01 19:47:20,null
29,89,2023-08-01,2023-08-01 19:47:21,null
29,89,2023-08-01,2023-08-01 19:47:23,null
29,89,2023-08-01,2023-08-01 19:47:24,null
29,89,2023-08-01,2023-08-01 19:47:27,null
29,89,2023-08-01,2023-08-01 19:47:28,null
29,89,2023-08-01,2023-08-01 19:47:31,null
29,89,2023-08-01,2023-08-01 19:47:32,null
29,89,2023-08-01,2023-08-01 19:48:07,null
29,89,2023-08-01,2023-08-01 19:48:08,null
29,89,2023-08-01,2023-08-01 19:48:09,null
29,89,2023-08-01,2023-08-01 19:48:10,null
29,89,2023-08-01,2023-08-01 19:48:11,null
29,89,2023-08-01,2023-08-01 19:48:12,null
29,89,2023-08-01,2023-08-01 19:48:13,null
29,89,2023-08-01,2023-08-01 19:48:14,null
29,89,2023-08-01,2023-08-01 19:48:16,null
29,89,2023-08-01,2023-08-01 19:48:18,null
29,89,2023-08-01,2023-08-01 19:48:19,null
29,89,2023-08-01,2023-08-01 19:48:21,null
29,89,2023-08-01,2023-08-01 19:48:26,null
29,89,2023-08-01,2023-08-01 19:49:30,null
29,89,2023-08-01,2023-08-01 19:49:31,null
29,89,2023-08-01,2023-08-01 19:49:34,null
29,89,2023-08-01,2023-08-01 19:49:51,null
29,89,2023-08-01,2023-08-01 19:49:53,null
29,89,2023-08-01,2023-08-01 19:49:54,null
29,89,2023-08-01,2023-08-01 19:49:57,null
29,89,2023-08-01,2023-08-01 19:49:58,null
29,89,2023-08-01,2023-08-01 19:49:59,null
29,89,2023-08-01,2023-08-01 19:51:39,null
29,89,2023-08-01,2023-08-01 19:51:41,null
29,90,2023-08-01,2023-08-01 18:43:32,null
29,90,2023-08-01,2023-08-01 18:43:33,null
29,90,2023-08-01,2023-08-01 18:43:34,null
29,90,2023-08-01,2023-08-01 18:43:35,null
29,90,2023-08-01,2023-08-01 18:43:36,null
29,90,2023-08-01,2023-08-01 18:43:43,null
