mem_no,ord_no,ord_dt
1237,13392,2023-01-01
1237,13393,2023-01-15
1237,13394,2023-01-27
1238,13395,2023-01-31
1239,13396,2023-01-10
1239,13397,2023-01-17
1239,13398,2023-01-15
1239,13399,2023-01-24
1239,13400,2023-01-24
1239,13401,2023-01-23
1239,13402,2023-01-18
1239,13403,2023-01-07
1239,13404,2023-01-31
1239,13405,2023-01-24
1239,13406,2023-01-10
1239,13407,2023-01-27
1239,13408,2023-01-19
1240,13409,2023-01-01
1240,13410,2023-01-02
1241,13411,2023-01-08
1242,13412,2023-01-14
1242,13413,2023-01-20
1243,13414,2023-01-14
1243,13415,2023-01-22
1243,13416,2023-01-22
1244,13417,2023-01-01
1244,13418,2023-01-26
1244,13419,2023-01-12
1244,13420,2023-01-05
1244,13421,2023-01-31
1244,13422,2023-01-19
1244,13423,2023-01-06
1244,13424,2023-01-15
1245,13425,2023-01-13
1245,13426,2023-01-20
1245,13427,2023-01-01
1245,13428,2023-01-14
1245,13429,2023-01-20
1245,13430,2023-01-01
1245,13431,2023-01-14
1246,13432,2023-01-07
1247,13433,2023-01-02
1247,13434,2023-01-12
1248,13435,2023-01-20
1249,13436,2023-01-07
1250,13437,2023-01-22
1250,13438,2023-01-09
1250,13439,2023-01-18
1251,13440,2023-01-04
1252,13441,2023-01-25
1252,13442,2023-01-06
1252,13443,2023-01-04
1252,13444,2023-01-23
1252,13445,2023-01-16
1252,13446,2023-01-14
1252,13447,2023-01-23
1252,13448,2023-01-24
1253,13449,2023-01-04
1254,13450,2023-01-08
1254,13451,2023-01-08
1254,13452,2023-01-20
1254,13453,2023-01-15
1254,13454,2023-01-27
1255,13455,2023-01-22
1255,13456,2023-01-29
1255,13457,2023-01-23
1255,13458,2023-01-22
1256,13459,2023-01-10
1256,13460,2023-01-01
1256,13461,2023-01-14
1256,13462,2023-01-14
1256,13463,2023-01-10
1257,13464,2023-01-14
1257,13465,2023-01-08
1258,13466,2023-01-03
1259,13467,2023-01-12
1259,13468,2023-01-17
1259,13469,2023-01-20
1259,13470,2023-01-19
1259,13471,2023-01-14
1260,13472,2023-01-06
1260,13473,2023-01-19
1261,13474,2023-01-24
1262,13475,2023-01-10
1263,13476,2023-01-22
1264,13477,2023-01-15
1265,13478,2023-01-06
1265,13479,2023-01-11
1265,13480,2023-01-10
1265,13481,2023-01-05
1265,13482,2023-01-29
1265,13483,2023-01-29
1266,13484,2023-01-22
1266,13485,2023-01-27
1266,13486,2023-01-19
1266,13487,2023-01-06
1266,13488,2023-01-08
1266,13489,2023-01-04
1266,13490,2023-01-05
1266,13491,2023-01-28
1266,13492,2023-01-18
1266,13493,2023-01-17
1266,13494,2023-01-13
1266,13495,2023-01-30
1266,13496,2023-01-10
1266,13497,2023-01-09
1266,13498,2023-01-22
1267,13499,2023-01-30
1267,13500,2023-01-18
1267,13501,2023-01-31
1267,13502,2023-01-25
1267,13503,2023-01-10
1268,13504,2023-01-08
1268,13505,2023-01-29
1269,13506,2023-01-25
1269,13507,2023-01-18
1269,13508,2023-01-17
1269,13509,2023-01-09
1269,13510,2023-01-28
1269,13511,2023-01-11
1270,13512,2023-01-24
1270,13513,2023-01-24
1271,13514,2023-01-03
1271,13515,2023-01-03
1271,13516,2023-01-23
1272,13517,2023-01-20
1272,13518,2023-01-11
1272,13519,2023-01-20
1272,13520,2023-01-16
1272,13521,2023-01-17
1272,13522,2023-01-18
1272,13523,2023-01-26
1272,13524,2023-01-20
1272,13525,2023-01-29
1272,13526,2023-01-27
1272,13527,2023-01-16
1272,13528,2023-01-09
1272,13529,2023-01-30
1273,13530,2023-01-08
1274,13531,2023-01-09
1274,13532,2023-01-17
1275,13533,2023-01-01
1275,13534,2023-01-23
1276,13535,2023-01-15
1276,13536,2023-01-16
1277,13537,2023-01-25
1277,13538,2023-01-14
1277,13539,2023-01-29
1277,13540,2023-01-05
1277,13541,2023-01-25
1277,13542,2023-01-07
1277,13543,2023-01-12
1277,13544,2023-01-26
1277,13545,2023-01-20
1277,13546,2023-01-18
1277,13547,2023-01-14
1277,13548,2023-01-14
1278,13549,2023-01-10
1279,13550,2023-01-15
1279,13551,2023-01-28
1279,13552,2023-01-17
1280,13553,2023-01-05
1280,13554,2023-01-20
1280,13555,2023-01-07
1281,13556,2023-01-22
1281,13557,2023-01-29
1281,13558,2023-01-20
1281,13559,2023-01-08
1282,13560,2023-01-30
1283,13561,2023-01-20
1284,13562,2023-01-19
1284,13563,2023-01-04
1284,13564,2023-01-30
1284,13565,2023-01-19
1284,13566,2023-01-07
1284,13567,2023-01-19
1284,13568,2023-01-15
1285,13569,2023-01-05
1286,13570,2023-01-06
1286,13571,2023-01-26
1286,13572,2023-01-18
1286,13573,2023-01-22
1287,13574,2023-01-14
1287,13575,2023-01-02
1288,13576,2023-01-06
1289,13577,2023-01-25
1289,13578,2023-01-22
1289,13579,2023-01-29
1289,13580,2023-01-29
1290,13581,2023-01-27
1290,13582,2023-01-14
1290,13583,2023-01-27
1291,13584,2023-01-27
1291,13585,2023-01-03
1291,13586,2023-01-10
1291,13587,2023-01-07
1291,13588,2023-01-18
1291,13589,2023-01-20
1291,13590,2023-01-08
1292,13591,2023-01-13
1292,13592,2023-01-09
1292,13593,2023-01-15
1292,13594,2023-01-22
1292,13595,2023-01-14
1292,13596,2023-01-08
1292,13597,2023-01-21
1292,13598,2023-01-15
1292,13599,2023-01-01
1292,13600,2023-01-02
1292,13601,2023-01-01
1292,13602,2023-01-05
1292,13603,2023-01-31
1292,13604,2023-01-28
1292,13605,2023-01-19
1292,13606,2023-01-29
1292,13607,2023-01-01
1292,13608,2023-01-15
1293,13609,2023-01-04
1293,13610,2023-01-08
1294,13611,2023-01-28
1294,13612,2023-01-21
1295,13613,2023-01-20
1295,13614,2023-01-18
1295,13615,2023-01-19
1295,13616,2023-01-08
1296,13617,2023-01-29
1296,13618,2023-01-10
1297,13619,2023-01-29
1297,13620,2023-01-25
1297,13621,2023-01-21
1297,13622,2023-01-26
1297,13623,2023-01-31
1297,13624,2023-01-28
1297,13625,2023-01-17
1297,13626,2023-01-30
1297,13627,2023-01-23
1297,13628,2023-01-10
1297,13629,2023-01-21
1297,13630,2023-01-25
1297,13631,2023-01-12
1297,13632,2023-01-29
1297,13633,2023-01-27
1297,13634,2023-01-12
1297,13635,2023-01-16
1297,13636,2023-01-31
1297,13637,2023-01-31
1297,13638,2023-01-15
1297,13639,2023-01-10
1297,13640,2023-01-06
1297,13641,2023-01-24
1297,13642,2023-01-08
1297,13643,2023-01-19
1297,13644,2023-01-26
1297,13645,2023-01-14
1297,13646,2023-01-29
1297,13647,2023-01-24
1297,13648,2023-01-15
1297,13649,2023-01-08
1297,13650,2023-01-11
1297,13651,2023-01-07
1297,13652,2023-01-15
1297,13653,2023-01-19
1297,13654,2023-01-28
1297,13655,2023-01-24
1297,13656,2023-01-24
1297,13657,2023-01-12
1297,13658,2023-01-07
1298,13659,2023-01-12
1298,13660,2023-01-03
1298,13661,2023-01-25
1298,13662,2023-01-21
1298,13663,2023-01-16
1298,13664,2023-01-27
1299,13665,2023-01-23
1299,13666,2023-01-23
1299,13667,2023-01-23
1299,13668,2023-01-23
1299,13669,2023-01-29
1300,13670,2023-01-15
1300,13671,2023-01-09
1300,13672,2023-01-26
1300,13673,2023-01-17
1301,13674,2023-01-06
1301,13675,2023-01-02
1301,13676,2023-01-02
1301,13677,2023-01-31
1301,13678,2023-01-07
1301,13679,2023-01-27
1301,13680,2023-01-12
1301,13681,2023-01-09
1301,13682,2023-01-28
1302,13683,2023-01-08
1302,13684,2023-01-28
1302,13685,2023-01-12
1302,13686,2023-01-17
1302,13687,2023-01-15
1303,13688,2023-01-18
1303,13689,2023-01-21
1304,13690,2023-01-13
1305,13691,2023-01-28
1305,13692,2023-01-07
1306,13693,2023-01-29
1307,13694,2023-01-30
1307,13695,2023-01-27
1307,13696,2023-01-22
1307,13697,2023-01-15
1307,13698,2023-01-01
1307,13699,2023-01-21
1307,13700,2023-01-21
1307,13701,2023-01-07
1307,13702,2023-01-19
1307,13703,2023-01-16
1308,13704,2023-01-25
1308,13705,2023-01-16
1308,13706,2023-01-01
1308,13707,2023-01-10
1309,13708,2023-01-07
1309,13709,2023-01-05
1309,13710,2023-01-05
1309,13711,2023-01-05
1309,13712,2023-01-05
1309,13713,2023-01-12
1310,13714,2023-01-28
1310,13715,2023-01-20
1310,13716,2023-01-07
1311,13717,2023-01-11
1311,13718,2023-01-20
1311,13719,2023-01-21
1311,13720,2023-01-08
1311,13721,2023-01-06
1311,13722,2023-01-16
1311,13723,2023-01-18
1311,13724,2023-01-27
1311,13725,2023-01-19
1311,13726,2023-01-19
1311,13727,2023-01-29
1312,13728,2023-01-02
1312,13729,2023-01-01
1313,13730,2023-01-06
1313,13731,2023-01-05
1314,13732,2023-01-04
1314,13733,2023-01-11
1315,13734,2023-01-28
1316,13735,2023-01-06
1316,13736,2023-01-06
1317,13737,2023-01-24
1318,13738,2023-01-28
1318,13739,2023-01-28
1318,13740,2023-01-14
1319,13741,2023-01-20
1319,13742,2023-01-09
1319,13743,2023-01-12
1319,13744,2023-01-15
1319,13745,2023-01-28
1319,13746,2023-01-22
1319,13747,2023-01-01
1319,13748,2023-01-05
1319,13749,2023-01-09
1319,13750,2023-01-03
1319,13751,2023-01-08
1319,13752,2023-01-03
1319,13753,2023-01-12
1319,13754,2023-01-23
1319,13755,2023-01-21
1319,13756,2023-01-29
1319,13757,2023-01-06
1319,13758,2023-01-29
1319,13759,2023-01-24
1319,13760,2023-01-23
1319,13761,2023-01-15
1319,13762,2023-01-15
1319,13763,2023-01-29
1319,13764,2023-01-08
1319,13765,2023-01-07
1319,13766,2023-01-17
1319,13767,2023-01-17
1319,13768,2023-01-28
1319,13769,2023-01-01
1319,13770,2023-01-08
1319,13771,2023-01-28
1319,13772,2023-01-07
1319,13773,2023-01-19
1319,13774,2023-01-07
1319,13775,2023-01-28
1319,13776,2023-01-21
1319,13777,2023-01-24
1320,13778,2023-01-04
1320,13779,2023-01-01
1321,13780,2023-01-29
1321,13781,2023-01-31
1321,13782,2023-01-30
1322,13783,2023-01-04
1322,13784,2023-01-05
1322,13785,2023-01-31
1323,13786,2023-01-28
1323,13787,2023-01-18
1323,13788,2023-01-13
1324,13789,2023-01-03
1324,13790,2023-01-03
1324,13791,2023-01-23
1324,13792,2023-01-23
1325,13793,2023-01-06
1325,13794,2023-01-20
1325,13795,2023-01-17
1326,13796,2023-01-05
1326,13797,2023-01-24
1327,13798,2023-01-23
1327,13799,2023-01-23
1328,13800,2023-01-04
1329,13801,2023-01-14
1329,13802,2023-01-08
1329,13803,2023-01-28
1329,13804,2023-01-07
1329,13805,2023-01-01
1329,13806,2023-01-22
1330,13807,2023-01-03
1330,13808,2023-01-03
1330,13809,2023-01-02
1330,13810,2023-01-05
1330,13811,2023-01-05
1330,13812,2023-01-02
1330,13813,2023-01-08
1330,13814,2023-01-06
1331,13815,2023-01-09
1331,13816,2023-01-30
1331,13817,2023-01-25
1331,13818,2023-01-07
1331,13819,2023-01-14
1331,13820,2023-01-07
1331,13821,2023-01-16
1332,13822,2023-01-23
1332,13823,2023-01-23
1332,13824,2023-01-08
1333,13825,2023-01-14
1333,13826,2023-01-15
1333,13827,2023-01-28
1333,13828,2023-01-08
1333,13829,2023-01-31
1333,13830,2023-01-23
1333,13831,2023-01-07
1333,13832,2023-01-04
1333,13833,2023-01-12
1333,13834,2023-01-01
1333,13835,2023-01-01
1333,13836,2023-01-29
1334,13837,2023-01-25
1334,13838,2023-01-31
1334,13839,2023-01-07
1334,13840,2023-01-12
1334,13841,2023-01-28
1334,13842,2023-01-16
1334,13843,2023-01-15
1334,13844,2023-01-07
1335,13845,2023-01-21
1335,13846,2023-01-28
1336,13847,2023-01-25
1337,13848,2023-01-13
1337,13849,2023-01-12
1337,13850,2023-01-28
1337,13851,2023-01-13
1337,13852,2023-01-20
1337,13853,2023-01-19
1337,13854,2023-01-30
1337,13855,2023-01-07
1337,13856,2023-01-19
1337,13857,2023-01-10
1337,13858,2023-01-22
1338,13859,2023-01-06
1338,13860,2023-01-09
1338,13861,2023-01-26
1338,13862,2023-01-19
1338,13863,2023-01-25
1339,13864,2023-01-30
1339,13865,2023-01-25
1340,13866,2023-01-23
1340,13867,2023-01-06
1341,13868,2023-01-04
1342,13869,2023-01-20
1342,13870,2023-01-11
1342,13871,2023-01-24
1342,13872,2023-01-31
1342,13873,2023-01-23
1342,13874,2023-01-31
1342,13875,2023-01-18
1342,13876,2023-01-18
1342,13877,2023-01-06
1342,13878,2023-01-17
1342,13879,2023-01-15
1342,13880,2023-01-08
1343,13881,2023-01-07
1343,13882,2023-01-27
1343,13883,2023-01-21
1343,13884,2023-01-18
1343,13885,2023-01-05
1343,13886,2023-01-20
1343,13887,2023-01-24
1344,13888,2023-01-02
1344,13889,2023-01-14
1344,13890,2023-01-22
1345,13891,2023-01-25
1346,13892,2023-01-08
1347,13893,2023-01-06
1347,13894,2023-01-28
1347,13895,2023-01-29
1347,13896,2023-01-15
1347,13897,2023-01-16
1347,13898,2023-01-05
1348,13899,2023-01-27
1348,13900,2023-01-17
1348,13901,2023-01-10
1349,13902,2023-01-31
1350,13903,2023-01-15
1350,13904,2023-01-04
1350,13905,2023-01-06
1350,13906,2023-01-08
1350,13907,2023-01-14
1350,13908,2023-01-03
1350,13909,2023-01-12
1350,13910,2023-01-12
1350,13911,2023-01-21
1350,13912,2023-01-10
1350,13913,2023-01-31
1350,13914,2023-01-10
1350,13915,2023-01-06
1350,13916,2023-01-01
1350,13917,2023-01-13
1351,13918,2023-01-13
1351,13919,2023-01-15
1351,13920,2023-01-28
1351,13921,2023-01-08
1351,13922,2023-01-23
1351,13923,2023-01-26
1351,13924,2023-01-26
1351,13925,2023-01-02
1352,13926,2023-01-28
1352,13927,2023-01-31
1353,13928,2023-01-24
1353,13929,2023-01-22
1353,13930,2023-01-18
1353,13931,2023-01-13
1353,13932,2023-01-20
1354,13933,2023-01-13
1354,13934,2023-01-11
1354,13935,2023-01-21
1354,13936,2023-01-21
1354,13937,2023-01-14
1354,13938,2023-01-28
1354,13939,2023-01-10
1355,13940,2023-01-09
1356,13941,2023-01-13
1356,13942,2023-01-08
1356,13943,2023-01-14
1357,13944,2023-01-19
1358,13945,2023-01-07
1358,13946,2023-01-23
1358,13947,2023-01-01
1358,13948,2023-01-14
1358,13949,2023-01-16
1359,13950,2023-01-31
1359,13951,2023-01-12
1359,13952,2023-01-04
1359,13953,2023-01-01
1359,13954,2023-01-22
1359,13955,2023-01-17
1359,13956,2023-01-29
1359,13957,2023-01-18
1360,13958,2023-01-04
1360,13959,2023-01-06
1360,13960,2023-01-23
1361,13961,2023-01-02
1362,13962,2023-01-03
1362,13963,2023-01-08
1362,13964,2023-01-21
1363,13965,2023-01-23
1363,13966,2023-01-08
1363,13967,2023-01-29
1363,13968,2023-01-26
1363,13969,2023-01-09
1364,13970,2023-01-03
1364,13971,2023-01-11
1364,13972,2023-01-20
1365,13973,2023-01-12
1365,13974,2023-01-10
1366,13975,2023-01-13
1366,13976,2023-01-25
1366,13977,2023-01-14
1366,13978,2023-01-10
1366,13979,2023-01-05
1366,13980,2023-01-24
1366,13981,2023-01-24
1366,13982,2023-01-10
1366,13983,2023-01-04
1366,13984,2023-01-16
1366,13985,2023-01-10
1366,13986,2023-01-18
1366,13987,2023-01-18
1366,13988,2023-01-20
1366,13989,2023-01-29
1366,13990,2023-01-10
1366,13991,2023-01-28
1367,13992,2023-01-04
1367,13993,2023-01-27
1367,13994,2023-01-31
1368,13995,2023-01-23
1368,13996,2023-01-01
1368,13997,2023-01-10
1369,13998,2023-01-30
1369,13999,2023-01-11
1369,14000,2023-01-21
1369,14001,2023-01-05
1369,14002,2023-01-06
1369,14003,2023-01-24
1369,14004,2023-01-02
1369,14005,2023-01-08
1369,14006,2023-01-16
1369,14007,2023-01-30
1370,14008,2023-01-08
1370,14009,2023-01-15
1370,14010,2023-01-30
1370,14011,2023-01-22
1370,14012,2023-01-17
1370,14013,2023-01-31
1370,14014,2023-01-15
1370,14015,2023-01-20
1370,14016,2023-01-19
1370,14017,2023-01-19
1370,14018,2023-01-24
1371,14019,2023-01-10
1372,14020,2023-01-25
1372,14021,2023-01-12
1372,14022,2023-01-01
1372,14023,2023-01-05
1372,14024,2023-01-01
1372,14025,2023-01-19
1372,14026,2023-01-19
1373,14027,2023-01-20
1373,14028,2023-01-03
1374,14029,2023-01-07
1374,14030,2023-01-30
1374,14031,2023-01-24
1374,14032,2023-01-13
1374,14033,2023-01-05
1374,14034,2023-01-09
1374,14035,2023-01-12
1374,14036,2023-01-19
1374,14037,2023-01-01
1374,14038,2023-01-31
1374,14039,2023-01-26
1374,14040,2023-01-20
1374,14041,2023-01-04
1374,14042,2023-01-15
1375,14043,2023-01-08
1376,14044,2023-01-11
1376,14045,2023-01-23
1376,14046,2023-01-30
1376,14047,2023-01-17
1376,14048,2023-01-01
1377,14049,2023-01-08
1378,14050,2023-01-15
1378,14051,2023-01-14
1378,14052,2023-01-14
1378,14053,2023-01-08
1378,14054,2023-01-14
1378,14055,2023-01-14
1378,14056,2023-01-07
1379,14057,2023-01-30
1379,14058,2023-01-01
1379,14059,2023-01-01
1380,14060,2023-01-04
1380,14061,2023-01-23
1380,14062,2023-01-20
1381,14063,2023-01-07
1382,14064,2023-01-19
1383,14065,2023-01-03
1383,14066,2023-01-25
1383,14067,2023-01-04
1383,14068,2023-01-16
1383,14069,2023-01-26
1383,14070,2023-01-14
1383,14071,2023-01-28
1383,14072,2023-01-27
1384,14073,2023-01-29
1384,14074,2023-01-14
1384,14075,2023-01-28
1384,14076,2023-01-24
1384,14077,2023-01-13
1384,14078,2023-01-22
1385,14079,2023-01-23
1385,14080,2023-01-26
1386,14081,2023-01-02
1386,14082,2023-01-08
1386,14083,2023-01-21
1387,14084,2023-01-12
1387,14085,2023-01-28
1388,14086,2023-01-17
1388,14087,2023-01-13
1389,14088,2023-01-11
1389,14089,2023-01-18
1389,14090,2023-01-15
1390,14091,2023-01-28
1390,14092,2023-01-21
1390,14093,2023-01-07
1390,14094,2023-01-06
1390,14095,2023-01-10
1390,14096,2023-01-14
1390,14097,2023-01-14
1390,14098,2023-01-14
1390,14099,2023-01-24
1391,14100,2023-01-20
1391,14101,2023-01-24
1392,14102,2023-01-28
1392,14103,2023-01-14
1393,14104,2023-01-09
1393,14105,2023-01-09
1394,14106,2023-01-05
1394,14107,2023-01-07
1395,14108,2023-01-01
1395,14109,2023-01-14
1395,14110,2023-01-03
1395,14111,2023-01-29
1396,14112,2023-01-10
1396,14113,2023-01-06
1396,14114,2023-01-10
1397,14115,2023-01-11
1397,14116,2023-01-24
1397,14117,2023-01-25
1397,14118,2023-01-28
1397,14119,2023-01-19
1397,14120,2023-01-04
1397,14121,2023-01-19
1397,14122,2023-01-24
1397,14123,2023-01-09
1397,14124,2023-01-30
1397,14125,2023-01-20
1397,14126,2023-01-23
1397,14127,2023-01-01
1397,14128,2023-01-01
1397,14129,2023-01-09
1397,14130,2023-01-21
1397,14131,2023-01-09
1397,14132,2023-01-31
1397,14133,2023-01-19
1397,14134,2023-01-13
1397,14135,2023-01-14
1397,14136,2023-01-01
1397,14137,2023-01-18
1397,14138,2023-01-16
1398,14139,2023-01-26
1399,14140,2023-01-07
1400,14141,2023-01-05
1400,14142,2023-01-31
1400,14143,2023-01-25
1400,14144,2023-01-10
1401,14145,2023-01-12
1402,14146,2023-01-27
1403,14147,2023-01-15
1403,14148,2023-01-12
1403,14149,2023-01-01
1404,14150,2023-01-19
1405,14151,2023-01-20
1405,14152,2023-01-23
1405,14153,2023-01-17
1406,14154,2023-01-07
1406,14155,2023-01-20
1407,14156,2023-01-30
1407,14157,2023-01-25
1407,14158,2023-01-28
1407,14159,2023-01-15
1407,14160,2023-01-31
1407,14161,2023-01-08
1407,14162,2023-01-09
1407,14163,2023-01-29
1407,14164,2023-01-04
1407,14165,2023-01-09
1407,14166,2023-01-09
1407,14167,2023-01-14
1407,14168,2023-01-10
1407,14169,2023-01-05
1407,14170,2023-01-30
1407,14171,2023-01-18
1407,14172,2023-01-17
1407,14173,2023-01-03
1407,14174,2023-01-01
1407,14175,2023-01-14
1407,14176,2023-01-19
1407,14177,2023-01-08
1407,14178,2023-01-13
1408,14179,2023-01-05
1408,14180,2023-01-27
1408,14181,2023-01-05
1408,14182,2023-01-17
1409,14183,2023-01-03
1409,14184,2023-01-16
1409,14185,2023-01-29
1409,14186,2023-01-14
1410,14187,2023-01-18
1410,14188,2023-01-17
1410,14189,2023-01-03
1411,14190,2023-01-30
1412,14191,2023-01-29
1412,14192,2023-01-06
1412,14193,2023-01-22
1412,14194,2023-01-22
1412,14195,2023-01-22
1413,14196,2023-01-04
1413,14197,2023-01-12
1413,14198,2023-01-23
1413,14199,2023-01-27
1414,14200,2023-01-09
1414,14201,2023-01-11
1414,14202,2023-01-23
1414,14203,2023-01-23
1414,14204,2023-01-14
1414,14205,2023-01-21
1414,14206,2023-01-20
1414,14207,2023-01-26
1414,14208,2023-01-30
1414,14209,2023-01-20
1414,14210,2023-01-07
1414,14211,2023-01-07
1414,14212,2023-01-14
1414,14213,2023-01-29
1414,14214,2023-01-22
1414,14215,2023-01-22
1414,14216,2023-01-15
1415,14217,2023-01-28
1416,14218,2023-01-04
1416,14219,2023-01-08
1416,14220,2023-01-08
1417,14221,2023-01-08
1417,14222,2023-01-08
1417,14223,2023-01-20
1417,14224,2023-01-17
1418,14225,2023-01-19
1418,14226,2023-01-22
1419,14227,2023-01-23
1419,14228,2023-01-01
1420,14229,2023-01-04
1420,14230,2023-01-05
1420,14231,2023-01-05
1420,14232,2023-01-31
1420,14233,2023-01-08
1421,14234,2023-01-01
1421,14235,2023-01-07
1422,14236,2023-01-01
1422,14237,2023-01-20
1423,14238,2023-01-06
1424,14239,2023-01-25
1425,14240,2023-01-28
1425,14241,2023-01-29
1425,14242,2023-01-20
1425,14243,2023-01-15
1426,14244,2023-01-21
1426,14245,2023-01-11
1426,14246,2023-01-05
1426,14247,2023-01-24
1426,14248,2023-01-03
1426,14249,2023-01-07
1426,14250,2023-01-08
1426,14251,2023-01-22
1426,14252,2023-01-23
1426,14253,2023-01-26
1426,14254,2023-01-26
1426,14255,2023-01-26
1426,14256,2023-01-05
1426,14257,2023-01-28
1426,14258,2023-01-29
1426,14259,2023-01-05
1427,14260,2023-01-16
1427,14261,2023-01-30
1427,14262,2023-01-27
1427,14263,2023-01-11
1427,14264,2023-01-04
1427,14265,2023-01-09
1427,14266,2023-01-19
1427,14267,2023-01-06
1428,14268,2023-01-19
1428,14269,2023-01-21
1428,14270,2023-01-04
1428,14271,2023-01-01
1428,14272,2023-01-16
1428,14273,2023-01-18
1428,14274,2023-01-31
1428,14275,2023-01-18
1428,14276,2023-01-06
1428,14277,2023-01-15
1429,14278,2023-01-21
1430,14279,2023-01-27
1430,14280,2023-01-25
1430,14281,2023-01-20
1430,14282,2023-01-03
1430,14283,2023-01-06
1430,14284,2023-01-30
1430,14285,2023-01-08
1430,14286,2023-01-23
1430,14287,2023-01-18
1430,14288,2023-01-31
1430,14289,2023-01-26
1430,14290,2023-01-29
1430,14291,2023-01-15
1430,14292,2023-01-29
1431,14293,2023-01-19
1431,14294,2023-01-11
1431,14295,2023-01-25
1431,14296,2023-01-03
1431,14297,2023-01-03
1431,14298,2023-01-29
1431,14299,2023-01-31
1431,14300,2023-01-17
1431,14301,2023-01-21
1431,14302,2023-01-07
1431,14303,2023-01-22
1431,14304,2023-01-24
1432,14305,2023-01-03
1432,14306,2023-01-01
1432,14307,2023-01-24
1433,14308,2023-01-23
1433,14309,2023-01-18
1433,14310,2023-01-22
1433,14311,2023-01-15
1434,14312,2023-01-25
1434,14313,2023-01-23
1434,14314,2023-01-23
1434,14315,2023-01-20
1434,14316,2023-01-01
1434,14317,2023-01-24
1434,14318,2023-01-17
1435,14319,2023-01-22
1435,14320,2023-01-21
1436,14321,2023-01-09
1436,14322,2023-01-27
1436,14323,2023-01-15
1436,14324,2023-01-13
1436,14325,2023-01-12
1436,14326,2023-01-26
1436,14327,2023-01-07
1436,14328,2023-01-17
1437,14329,2023-01-12
1437,14330,2023-01-05
1438,14331,2023-01-07
1439,14332,2023-01-15
1439,14333,2023-01-15
1439,14334,2023-01-12
1439,14335,2023-01-18
1439,14336,2023-01-15
1440,14337,2023-01-27
1440,14338,2023-01-24
1440,14339,2023-01-30
1440,14340,2023-01-25
1440,14341,2023-01-21
1440,14342,2023-01-01
1440,14343,2023-01-26
1440,14344,2023-01-20
1440,14345,2023-01-29
1440,14346,2023-01-25
1441,14347,2023-01-10
1441,14348,2023-01-16
1441,14349,2023-01-26
1441,14350,2023-01-29
1442,14351,2023-01-06
1442,14352,2023-01-10
1442,14353,2023-01-04
1442,14354,2023-01-04
1442,14355,2023-01-03
1442,14356,2023-01-09
1442,14357,2023-01-08
1442,14358,2023-01-10
1443,14359,2023-01-15
1443,14360,2023-01-16
1443,14361,2023-01-29
1443,14362,2023-01-13
1443,14363,2023-01-18
1443,14364,2023-01-18
1443,14365,2023-01-15
1443,14366,2023-01-18
1444,14367,2023-01-05
1445,14368,2023-01-08
1446,14369,2023-01-06
1447,14370,2023-01-07
1448,14371,2023-01-06
1449,14372,2023-01-09
1449,14373,2023-01-18
1450,14374,2023-01-02
1450,14375,2023-01-03
1450,14376,2023-01-29
1451,14377,2023-01-02
1451,14378,2023-01-11
1451,14379,2023-01-05
1451,14380,2023-01-08
1452,14381,2023-01-28
1452,14382,2023-01-20
1452,14383,2023-01-21
1452,14384,2023-01-08
1452,14385,2023-01-29
1452,14386,2023-01-01
1453,14387,2023-01-26
1453,14388,2023-01-31
1453,14389,2023-01-08
1453,14390,2023-01-08
1454,14391,2023-01-19
1454,14392,2023-01-15
1454,14393,2023-01-13
1454,14394,2023-01-25
1454,14395,2023-01-03
1454,14396,2023-01-17
1454,14397,2023-01-14
1454,14398,2023-01-12
1454,14399,2023-01-05
1454,14400,2023-01-28
1454,14401,2023-01-13
1454,14402,2023-01-26
1454,14403,2023-01-13
1454,14404,2023-01-31
1454,14405,2023-01-07
1454,14406,2023-01-17
1454,14407,2023-01-08
1454,14408,2023-01-10
1454,14409,2023-01-22
1454,14410,2023-01-18
1455,14411,2023-01-27
1455,14412,2023-01-23
1455,14413,2023-01-18
1455,14414,2023-01-20
1456,14415,2023-01-10
1457,14416,2023-01-25
1457,14417,2023-01-06
1457,14418,2023-01-05
1457,14419,2023-01-12
1457,14420,2023-01-23
1457,14421,2023-01-16
1457,14422,2023-01-26
1458,14423,2023-01-08
1458,14424,2023-01-15
1459,14425,2023-01-02
1459,14426,2023-01-24
1459,14427,2023-01-17
1459,14428,2023-01-29
1460,14429,2023-01-27
1460,14430,2023-01-25
1460,14431,2023-01-06
1460,14432,2023-01-13
1460,14433,2023-01-07
1460,14434,2023-01-10
1461,14435,2023-01-02
1461,14436,2023-01-12
1461,14437,2023-01-12
1461,14438,2023-01-09
1461,14439,2023-01-09
1461,14440,2023-01-18
1461,14441,2023-01-25
1462,14442,2023-01-30
1463,14443,2023-01-08
1463,14444,2023-01-20
1463,14445,2023-01-12
1463,14446,2023-01-14
1463,14447,2023-01-07
1463,14448,2023-01-01
1463,14449,2023-01-21
1463,14450,2023-01-05
1463,14451,2023-01-07
1463,14452,2023-01-07
1463,14453,2023-01-07
1463,14454,2023-01-22
1463,14455,2023-01-10
1464,14456,2023-01-08
1464,14457,2023-01-11
1464,14458,2023-01-15
1464,14459,2023-01-24
1464,14460,2023-01-08
1464,14461,2023-01-15
1464,14462,2023-01-22
1464,14463,2023-01-15
1465,14464,2023-01-19
1465,14465,2023-01-22
1466,14466,2023-01-14
