mem_no,ord_no,ord_dt
1825,21953,2023-01-07
1825,21954,2023-01-05
1825,21955,2023-03-27
1825,21956,2023-02-15
1825,21957,2023-03-11
1825,21958,2023-03-02
1825,21959,2023-01-07
1825,21960,2023-02-10
1825,21961,2023-03-03
1825,21962,2023-01-04
1825,21963,2023-03-30
1825,21964,2023-03-05
1825,21965,2023-01-05
1825,21966,2023-01-05
1825,21967,2023-01-28
1825,21968,2023-03-10
1825,21969,2023-03-27
1825,21970,2023-01-29
1825,21971,2023-03-04
1825,21972,2023-03-19
1825,21973,2023-03-26
1518,21974,2023-02-20
1518,21975,2023-03-22
1518,21976,2023-01-26
1518,21977,2023-03-28
1518,21978,2023-01-21
1518,21979,2023-02-21
1518,21980,2023-03-18
1518,21981,2023-03-16
1266,21982,2023-03-26
1266,21983,2023-01-16
1266,21984,2023-02-24
1266,21985,2023-03-06
1266,21986,2023-01-16
1266,21987,2023-02-26
1266,21988,2023-02-19
1266,21989,2023-01-24
1266,21990,2023-01-24
1266,21991,2023-03-20
1266,21992,2023-01-26
1266,21993,2023-03-26
1266,21994,2023-01-31
1266,21995,2023-03-10
1266,21996,2023-03-09
1205,21997,2023-01-04
1139,21998,2023-02-27
1139,21999,2023-01-15
1139,22000,2023-01-12
1139,22001,2023-02-04
1139,22002,2023-01-23
1139,22003,2023-01-28
1139,22004,2023-01-13
1139,22005,2023-02-27
1139,22006,2023-02-27
1139,22007,2023-03-28
1139,22008,2023-01-16
1139,22009,2023-02-08
1139,22010,2023-01-17
1139,22011,2023-01-31
1139,22012,2023-03-29
1139,22013,2023-02-09
1139,22014,2023-03-31
1139,22015,2023-01-02
1139,22016,2023-03-15
1139,22017,2023-01-20
1139,22018,2023-01-07
1139,22019,2023-01-11
1139,22020,2023-02-16
1139,22021,2023-01-25
1139,22022,2023-01-05
1139,22023,2023-01-09
1139,22024,2023-02-25
1139,22025,2023-02-25
1139,22026,2023-01-10
1139,22027,2023-02-26
1139,22028,2023-01-13
1139,22029,2023-01-24
1139,22030,2023-01-29
1139,22031,2023-01-05
1139,22032,2023-02-10
1139,22033,2023-01-28
1605,22034,2023-01-08
1472,22035,2023-01-15
1472,22036,2023-02-24
1472,22037,2023-03-25
1472,22038,2023-02-06
1472,22039,2023-01-05
1472,22040,2023-01-10
1427,22041,2023-03-17
1427,22042,2023-01-18
1167,22043,2023-01-06
1167,22044,2023-01-13
1167,22045,2023-01-08
1167,22046,2023-03-07
1563,22047,2023-01-12
1563,22048,2023-01-08
1563,22049,2023-01-05
1563,22050,2023-01-28
1756,22051,2023-02-11
1756,22052,2023-02-12
1756,22053,2023-02-21
1756,22054,2023-02-22
1756,22055,2023-01-27
1756,22056,2023-02-18
1756,22057,2023-02-16
1756,22058,2023-02-09
1756,22059,2023-02-07
1756,22060,2023-02-07
1756,22061,2023-02-19
1756,22062,2023-01-29
1756,22063,2023-02-21
1756,22064,2023-02-15
1756,22065,2023-01-27
1756,22066,2023-02-08
1756,22067,2023-02-10
1756,22068,2023-02-24
1756,22069,2023-02-24
1756,22070,2023-01-29
1756,22071,2023-02-23
1971,22072,2023-01-11
1971,22073,2023-01-07
1971,22074,2023-01-08
1911,22075,2023-02-12
1911,22076,2023-03-03
1911,22077,2023-01-28
1911,22078,2023-01-13
1911,22079,2023-02-09
1911,22080,2023-02-19
1911,22081,2023-01-20
1911,22082,2023-02-17
1911,22083,2023-03-18
1911,22084,2023-01-10
1911,22085,2023-02-26
1911,22086,2023-03-27
1911,22087,2023-01-31
1911,22088,2023-01-04
1911,22089,2023-03-19
1911,22090,2023-03-09
1313,22091,2023-01-16
1313,22092,2023-01-25
1594,22093,2023-01-01
1450,22094,2023-01-18
1450,22095,2023-02-11
1450,22096,2023-03-12
1450,22097,2023-03-17
1450,22098,2023-01-23
1450,22099,2023-02-02
1450,22100,2023-03-13
1450,22101,2023-02-05
1450,22102,2023-01-14
1450,22103,2023-03-17
1450,22104,2023-03-19
1450,22105,2023-03-12
1450,22106,2023-02-05
1450,22107,2023-03-04
1450,22108,2023-01-24
1450,22109,2023-01-08
1450,22110,2023-03-26
1909,22111,2023-01-14
1909,22112,2023-03-20
1909,22113,2023-02-17
1909,22114,2023-02-16
1909,22115,2023-02-10
1909,22116,2023-01-10
1909,22117,2023-02-27
1935,22118,2023-02-22
1935,22119,2023-03-31
1935,22120,2023-01-20
1935,22121,2023-01-20
1935,22122,2023-03-06
1935,22123,2023-02-04
1935,22124,2023-02-16
1935,22125,2023-03-25
1935,22126,2023-03-25
1935,22127,2023-03-25
1935,22128,2023-03-31
1935,22129,2023-01-02
1935,22130,2023-03-22
1935,22131,2023-01-14
1935,22132,2023-03-17
1935,22133,2023-01-17
1935,22134,2023-03-18
1935,22135,2023-01-10
1935,22136,2023-01-29
1935,22137,2023-03-30
1935,22138,2023-01-30
1935,22139,2023-01-31
1935,22140,2023-01-31
1935,22141,2023-02-23
1935,22142,2023-02-23
1935,22143,2023-02-27
1345,22144,2023-03-20
1345,22145,2023-01-26
1345,22146,2023-02-04
1345,22147,2023-03-08
1345,22148,2023-01-31
1345,22149,2023-03-26
1345,22150,2023-03-02
1345,22151,2023-03-18
1345,22152,2023-01-29
1138,22153,2023-01-27
1138,22154,2023-03-15
1138,22155,2023-02-06
1138,22156,2023-01-16
1138,22157,2023-03-19
1138,22158,2023-02-10
1782,22159,2023-01-12
1782,22160,2023-01-15
1782,22161,2023-01-20
1782,22162,2023-03-03
1782,22163,2023-03-24
1782,22164,2023-02-09
1782,22165,2023-03-13
1782,22166,2023-03-13
1782,22167,2023-02-09
1782,22168,2023-02-11
1782,22169,2023-02-01
1782,22170,2023-02-04
1782,22171,2023-02-06
1782,22172,2023-03-25
1782,22173,2023-01-21
1782,22174,2023-01-09
1782,22175,2023-02-18
1782,22176,2023-02-18
1782,22177,2023-02-25
1782,22178,2023-02-04
1782,22179,2023-02-02
1782,22180,2023-02-15
1782,22181,2023-01-31
1782,22182,2023-03-30
1782,22183,2023-03-18
1782,22184,2023-03-18
1782,22185,2023-03-08
1782,22186,2023-03-08
1782,22187,2023-03-07
1782,22188,2023-01-29
1782,22189,2023-02-17
1782,22190,2023-02-23
1693,22191,2023-03-12
1693,22192,2023-02-21
1693,22193,2023-03-29
1693,22194,2023-03-29
1693,22195,2023-03-22
1693,22196,2023-03-01
1693,22197,2023-03-17
1693,22198,2023-02-13
1693,22199,2023-03-05
1693,22200,2023-03-23
1693,22201,2023-01-19
1693,22202,2023-03-03
1693,22203,2023-03-30
1693,22204,2023-01-05
1693,22205,2023-03-24
1693,22206,2023-03-19
1939,22207,2023-01-24
1939,22208,2023-03-12
1939,22209,2023-01-23
1939,22210,2023-01-28
1939,22211,2023-01-28
1939,22212,2023-02-18
1939,22213,2023-02-26
1939,22214,2023-01-02
1939,22215,2023-02-19
1939,22216,2023-02-06
1939,22217,2023-01-29
1939,22218,2023-02-15
1939,22219,2023-02-12
1939,22220,2023-02-05
1939,22221,2023-01-24
1939,22222,2023-03-26
1939,22223,2023-02-17
1433,22224,2023-01-20
1433,22225,2023-01-20
1433,22226,2023-01-06
1433,22227,2023-01-27
1433,22228,2023-03-09
1479,22229,2023-01-08
1479,22230,2023-01-03
1191,22231,2023-01-14
1191,22232,2023-01-09
1191,22233,2023-01-21
1191,22234,2023-01-17
1191,22235,2023-02-11
1191,22236,2023-01-24
1191,22237,2023-01-08
1191,22238,2023-01-21
1191,22239,2023-02-02
1234,22240,2023-01-15
1737,22241,2023-01-15
1737,22242,2023-03-12
1951,22243,2023-02-05
1951,22244,2023-01-11
1401,22245,2023-02-01
1401,22246,2023-01-19
1719,22247,2023-01-06
1719,22248,2023-02-16
1719,22249,2023-01-02
1719,22250,2023-01-18
1338,22251,2023-01-31
1338,22252,2023-02-21
1338,22253,2023-01-23
1338,22254,2023-02-10
1338,22255,2023-03-09
1338,22256,2023-01-11
1338,22257,2023-01-11
1338,22258,2023-02-25
1338,22259,2023-01-05
1338,22260,2023-03-18
1394,22261,2023-01-08
1282,22262,2023-02-12
1282,22263,2023-01-16
1282,22264,2023-03-31
1282,22265,2023-02-17
1282,22266,2023-01-24
1282,22267,2023-02-26
1282,22268,2023-01-24
1282,22269,2023-03-10
1282,22270,2023-01-05
1282,22271,2023-03-08
1059,22272,2023-01-06
1645,22273,2023-01-01
1074,22274,2023-01-03
1074,22275,2023-01-07
1361,22276,2023-02-28
1361,22277,2023-01-06
1361,22278,2023-02-05
1361,22279,2023-02-08
1361,22280,2023-01-24
1361,22281,2023-01-08
1299,22282,2023-01-22
1299,22283,2023-01-29
1231,22284,2023-02-28
1231,22285,2023-01-12
1231,22286,2023-03-25
1231,22287,2023-01-25
1231,22288,2023-01-14
1231,22289,2023-01-19
1231,22290,2023-02-19
1231,22291,2023-03-24
1653,22292,2023-03-26
1653,22293,2023-03-11
1653,22294,2023-02-22
1653,22295,2023-03-31
1653,22296,2023-01-28
1653,22297,2023-01-28
1653,22298,2023-03-24
1653,22299,2023-02-01
1653,22300,2023-02-11
1653,22301,2023-02-01
1653,22302,2023-03-15
1653,22303,2023-03-22
1653,22304,2023-03-17
1653,22305,2023-02-15
1653,22306,2023-03-11
1653,22307,2023-01-19
1653,22308,2023-03-08
1653,22309,2023-03-08
1653,22310,2023-02-08
1653,22311,2023-01-05
1653,22312,2023-02-10
1653,22313,2023-03-14
1653,22314,2023-02-24
1653,22315,2023-03-24
1653,22316,2023-03-10
1653,22317,2023-03-19
1653,22318,2023-02-17
1653,22319,2023-03-09
1505,22320,2023-01-14
1505,22321,2023-01-12
1505,22322,2023-01-10
1505,22323,2023-01-27
1505,22324,2023-01-16
1505,22325,2023-01-13
1505,22326,2023-01-01
1505,22327,2023-01-08
1505,22328,2023-01-09
1505,22329,2023-02-05
1505,22330,2023-02-04
1505,22331,2023-01-26
1505,22332,2023-01-17
1505,22333,2023-01-31
1505,22334,2023-01-07
1142,22335,2023-01-13
1142,22336,2023-02-24
1183,22337,2023-01-27
1183,22338,2023-02-26
1493,22339,2023-02-22
1493,22340,2023-03-31
1493,22341,2023-03-31
1493,22342,2023-01-13
1493,22343,2023-01-11
1493,22344,2023-03-05
1493,22345,2023-01-19
1083,22346,2023-01-07
1680,22347,2023-01-12
1680,22348,2023-01-12
1680,22349,2023-01-28
1680,22350,2023-02-11
1680,22351,2023-02-11
1680,22352,2023-02-11
1680,22353,2023-01-30
1680,22354,2023-03-11
1680,22355,2023-01-13
1680,22356,2023-01-26
1090,22357,2023-01-15
1090,22358,2023-02-12
1090,22359,2023-01-08
1090,22360,2023-02-09
1090,22361,2023-03-15
1090,22362,2023-03-23
1090,22363,2023-03-01
1090,22364,2023-03-01
1090,22365,2023-01-19
1090,22366,2023-01-19
1090,22367,2023-01-24
1090,22368,2023-02-15
1090,22369,2023-03-11
1090,22370,2023-01-19
1090,22371,2023-01-19
1090,22372,2023-01-03
1090,22373,2023-03-30
1090,22374,2023-02-28
1090,22375,2023-02-28
1090,22376,2023-03-19
1090,22377,2023-03-09
1405,22378,2023-01-15
1405,22379,2023-01-27
1405,22380,2023-02-28
1405,22381,2023-03-12
1405,22382,2023-02-22
1405,22383,2023-01-01
1405,22384,2023-02-10
1405,22385,2023-02-09
1405,22386,2023-02-16
1405,22387,2023-03-25
1405,22388,2023-03-25
1405,22389,2023-01-21
1405,22390,2023-02-08
1405,22391,2023-03-30
1405,22392,2023-01-06
1405,22393,2023-03-28
1405,22394,2023-03-01
1405,22395,2023-03-17
1405,22396,2023-01-29
1405,22397,2023-01-01
1405,22398,2023-03-25
1405,22399,2023-03-11
1405,22400,2023-02-04
1405,22401,2023-02-25
1405,22402,2023-02-02
1405,22403,2023-01-24
1405,22404,2023-02-02
1405,22405,2023-01-24
1405,22406,2023-01-04
1405,22407,2023-01-17
1405,22408,2023-03-26
1405,22409,2023-03-18
1751,22410,2023-01-18
1751,22411,2023-01-12
1751,22412,2023-01-18
1751,22413,2023-01-15
1751,22414,2023-03-12
1751,22415,2023-01-20
1751,22416,2023-01-13
1751,22417,2023-01-17
1751,22418,2023-02-26
1751,22419,2023-02-17
1751,22420,2023-01-11
1751,22421,2023-01-11
1751,22422,2023-01-24
1751,22423,2023-01-25
1751,22424,2023-01-21
1751,22425,2023-03-23
1751,22426,2023-01-10
1751,22427,2023-03-04
1751,22428,2023-01-18
1751,22429,2023-01-13
1751,22430,2023-01-03
1751,22431,2023-01-03
1751,22432,2023-01-26
1751,22433,2023-01-17
1751,22434,2023-01-05
1751,22435,2023-01-28
1751,22436,2023-02-17
1751,22437,2023-03-19
1751,22438,2023-01-27
1751,22439,2023-03-11
1600,22440,2023-01-06
1600,22441,2023-03-24
1600,22442,2023-01-08
1600,22443,2023-01-08
1600,22444,2023-02-21
1600,22445,2023-01-25
1600,22446,2023-03-11
1600,22447,2023-01-18
1600,22448,2023-01-28
1600,22449,2023-03-19
1564,22450,2023-01-15
1564,22451,2023-03-02
1564,22452,2023-01-21
1564,22453,2023-03-08
1486,22454,2023-02-07
1486,22455,2023-02-19
1486,22456,2023-01-08
1486,22457,2023-01-01
1486,22458,2023-01-16
1486,22459,2023-01-01
1486,22460,2023-02-25
1486,22461,2023-03-08
1197,22462,2023-02-11
1197,22463,2023-03-03
1197,22464,2023-01-03
1197,22465,2023-03-26
1370,22466,2023-02-09
1370,22467,2023-01-10
1370,22468,2023-01-19
1370,22469,2023-01-26
1370,22470,2023-02-10
1370,22471,2023-01-19
1267,22472,2023-02-24
1267,22473,2023-03-21
1267,22474,2023-03-21
1267,22475,2023-03-04
1267,22476,2023-03-12
1267,22477,2023-03-17
1267,22478,2023-01-06
1267,22479,2023-02-18
1267,22480,2023-01-13
1267,22481,2023-01-21
1267,22482,2023-01-21
1267,22483,2023-01-21
1267,22484,2023-02-17
1267,22485,2023-01-08
1267,22486,2023-03-01
1267,22487,2023-01-14
1267,22488,2023-01-24
1267,22489,2023-01-07
1267,22490,2023-01-29
1267,22491,2023-03-11
1267,22492,2023-01-02
1267,22493,2023-02-04
1267,22494,2023-01-19
1267,22495,2023-01-02
1267,22496,2023-02-18
1267,22497,2023-02-25
1267,22498,2023-01-10
1267,22499,2023-03-16
1267,22500,2023-02-26
1267,22501,2023-01-21
1267,22502,2023-01-24
1267,22503,2023-03-26
1267,22504,2023-02-19
1267,22505,2023-03-12
1267,22506,2023-03-15
1267,22507,2023-02-25
1842,22508,2023-01-21
1052,22509,2023-01-22
1052,22510,2023-01-12
1052,22511,2023-02-22
1052,22512,2023-02-20
1052,22513,2023-02-19
1052,22514,2023-02-05
1052,22515,2023-02-13
1052,22516,2023-03-05
1052,22517,2023-03-23
1052,22518,2023-03-19
1052,22519,2023-03-07
1052,22520,2023-02-08
1052,22521,2023-01-26
1052,22522,2023-03-12
1052,22523,2023-01-28
1052,22524,2023-01-28
1052,22525,2023-03-24
1052,22526,2023-03-18
1052,22527,2023-03-26
1580,22528,2023-01-12
1580,22529,2023-01-09
1460,22530,2023-01-05
1893,22531,2023-01-13
1893,22532,2023-01-06
1717,22533,2023-01-23
1922,22534,2023-01-22
1922,22535,2023-01-18
1922,22536,2023-01-15
1922,22537,2023-01-01
1922,22538,2023-02-03
1922,22539,2023-02-11
1922,22540,2023-02-11
1922,22541,2023-01-15
1922,22542,2023-01-15
1922,22543,2023-02-04
1922,22544,2023-02-12
1922,22545,2023-02-12
1922,22546,2023-02-12
1922,22547,2023-02-28
1922,22548,2023-03-31
1922,22549,2023-03-03
1922,22550,2023-01-23
1922,22551,2023-01-23
1922,22552,2023-01-28
1922,22553,2023-01-06
1922,22554,2023-01-06
1922,22555,2023-03-24
1922,22556,2023-02-20
1922,22557,2023-02-09
1922,22558,2023-02-18
1922,22559,2023-02-18
1922,22560,2023-01-13
1922,22561,2023-02-16
1922,22562,2023-03-25
1922,22563,2023-01-16
1922,22564,2023-01-26
1922,22565,2023-02-07
1922,22566,2023-02-07
1922,22567,2023-02-06
1922,22568,2023-02-09
1922,22569,2023-03-29
1922,22570,2023-02-01
1922,22571,2023-02-01
1922,22572,2023-03-11
1922,22573,2023-01-02
1922,22574,2023-02-19
1922,22575,2023-01-02
1922,22576,2023-01-20
1922,22577,2023-01-25
1922,22578,2023-03-01
1922,22579,2023-01-14
1922,22580,2023-02-13
1922,22581,2023-01-22
1922,22582,2023-01-24
1922,22583,2023-03-05
1922,22584,2023-02-06
1922,22585,2023-01-01
1922,22586,2023-01-05
1922,22587,2023-03-27
1922,22588,2023-02-15
1922,22589,2023-03-13
1922,22590,2023-02-05
1922,22591,2023-03-23
1922,22592,2023-01-17
1922,22593,2023-01-10
1922,22594,2023-01-10
1922,22595,2023-01-26
1922,22596,2023-03-16
1922,22597,2023-03-03
1922,22598,2023-02-26
1922,22599,2023-02-02
1922,22600,2023-01-26
1922,22601,2023-03-10
1922,22602,2023-01-04
1922,22603,2023-01-04
1922,22604,2023-01-05
1922,22605,2023-01-09
1922,22606,2023-02-10
1922,22607,2023-02-10
1922,22608,2023-03-14
1922,22609,2023-01-28
1922,22610,2023-02-24
1922,22611,2023-03-08
1922,22612,2023-02-28
1922,22613,2023-01-29
1922,22614,2023-01-27
1922,22615,2023-01-27
1922,22616,2023-03-19
1922,22617,2023-02-23
1922,22618,2023-02-27
1922,22619,2023-02-27
1922,22620,2023-02-25
1922,22621,2023-02-25
1922,22622,2023-02-25
1073,22623,2023-02-24
1073,22624,2023-02-03
1073,22625,2023-02-10
1073,22626,2023-02-11
1073,22627,2023-01-23
1073,22628,2023-01-27
1073,22629,2023-01-08
1073,22630,2023-03-23
1073,22631,2023-02-23
1784,22632,2023-01-14
1784,22633,2023-02-12
1784,22634,2023-02-20
1784,22635,2023-03-22
1784,22636,2023-03-28
1784,22637,2023-01-08
1784,22638,2023-01-25
1784,22639,2023-01-25
1784,22640,2023-03-08
1784,22641,2023-01-07
1784,22642,2023-03-16
1784,22643,2023-01-17
1784,22644,2023-03-09
1784,22645,2023-03-09
1883,22646,2023-01-18
1883,22647,2023-02-24
1883,22648,2023-02-03
1883,22649,2023-01-15
1883,22650,2023-03-12
1883,22651,2023-02-03
1883,22652,2023-03-31
1883,22653,2023-02-21
1883,22654,2023-01-20
1883,22655,2023-01-20
1883,22656,2023-01-06
1883,22657,2023-03-06
1883,22658,2023-02-23
1883,22659,2023-02-20
1883,22660,2023-02-10
1883,22661,2023-02-27
1883,22662,2023-01-16
1883,22663,2023-02-07
1883,22664,2023-03-13
1883,22665,2023-03-29
1883,22666,2023-02-09
1883,22667,2023-02-09
1883,22668,2023-02-01
1883,22669,2023-02-07
1883,22670,2023-02-19
1883,22671,2023-03-15
1883,22672,2023-02-05
1883,22673,2023-03-22
1883,22674,2023-03-28
1883,22675,2023-01-14
1883,22676,2023-01-11
1883,22677,2023-02-06
1883,22678,2023-01-07
1883,22679,2023-02-21
1883,22680,2023-02-19
1883,22681,2023-01-09
1883,22682,2023-02-05
1883,22683,2023-03-08
1883,22684,2023-01-19
1883,22685,2023-03-04
1883,22686,2023-03-04
1883,22687,2023-03-03
1883,22688,2023-01-13
1883,22689,2023-02-02
1883,22690,2023-03-13
1883,22691,2023-03-23
1883,22692,2023-01-31
1883,22693,2023-03-10
1883,22694,2023-03-30
1883,22695,2023-03-30
1883,22696,2023-03-05
1883,22697,2023-03-05
1883,22698,2023-03-14
1883,22699,2023-03-14
1883,22700,2023-02-24
1883,22701,2023-03-08
1883,22702,2023-03-27
1883,22703,2023-02-28
1883,22704,2023-03-07
1883,22705,2023-01-27
1883,22706,2023-03-09
1883,22707,2023-03-09
1225,22708,2023-01-13
1225,22709,2023-02-16
1225,22710,2023-01-16
1225,22711,2023-02-13
1225,22712,2023-02-14
1225,22713,2023-01-07
1858,22714,2023-01-16
1858,22715,2023-03-09
1858,22716,2023-01-14
1858,22717,2023-01-16
1858,22718,2023-03-25
1858,22719,2023-03-26
1858,22720,2023-03-26
1858,22721,2023-03-10
1540,22722,2023-01-09
1540,22723,2023-02-11
1540,22724,2023-01-23
1540,22725,2023-03-05
1540,22726,2023-01-10
1540,22727,2023-01-21
1301,22728,2023-03-20
1301,22729,2023-01-14
1301,22730,2023-01-01
1301,22731,2023-02-18
1301,22732,2023-01-03
1301,22733,2023-01-04
1301,22734,2023-01-30
1301,22735,2023-03-08
1301,22736,2023-03-26
1301,22737,2023-02-27
1214,22738,2023-01-07
1214,22739,2023-01-23
1214,22740,2023-03-11
1203,22741,2023-01-08
1203,22742,2023-02-24
1203,22743,2023-01-12
1203,22744,2023-01-28
1203,22745,2023-03-24
1203,22746,2023-01-23
1203,22747,2023-01-08
1203,22748,2023-02-15
1203,22749,2023-02-15
1203,22750,2023-03-02
1203,22751,2023-01-05
1203,22752,2023-01-28
1203,22753,2023-03-24
1203,22754,2023-03-08
1058,22755,2023-01-09
1895,22756,2023-01-15
1895,22757,2023-01-14
1895,22758,2023-02-11
1895,22759,2023-03-17
1895,22760,2023-01-20
1895,22761,2023-03-06
1895,22762,2023-03-02
1895,22763,2023-02-16
1895,22764,2023-03-25
1895,22765,2023-03-22
1895,22766,2023-03-22
1895,22767,2023-02-08
1895,22768,2023-03-29
1895,22769,2023-02-01
1895,22770,2023-02-19
1895,22771,2023-02-13
1895,22772,2023-02-14
1895,22773,2023-03-23
1895,22774,2023-01-02
1895,22775,2023-01-21
1895,22776,2023-03-16
1895,22777,2023-01-24
1895,22778,2023-03-10
1895,22779,2023-01-24
1895,22780,2023-01-27
1895,22781,2023-03-09
1895,22782,2023-03-11
1017,22783,2023-02-15
1017,22784,2023-03-08
1017,22785,2023-01-21
1410,22786,2023-01-14
1659,22787,2023-01-23
1659,22788,2023-01-23
1659,22789,2023-01-06
1659,22790,2023-01-13
1659,22791,2023-01-09
1659,22792,2023-01-27
1007,22793,2023-03-23
1007,22794,2023-03-24
1007,22795,2023-02-20
1007,22796,2023-02-14
1007,22797,2023-02-10
1007,22798,2023-01-21
1007,22799,2023-01-21
1007,22800,2023-03-13
1007,22801,2023-02-14
1007,22802,2023-03-15
1007,22803,2023-02-17
1007,22804,2023-02-04
1007,22805,2023-01-24
1007,22806,2023-03-05
1007,22807,2023-02-21
1007,22808,2023-02-14
1007,22809,2023-03-20
1007,22810,2023-02-24
1007,22811,2023-02-14
1007,22812,2023-03-16
1007,22813,2023-03-16
1007,22814,2023-03-19
1007,22815,2023-01-24
1007,22816,2023-03-30
1007,22817,2023-03-10
1007,22818,2023-03-08
1007,22819,2023-02-13
1007,22820,2023-01-29
1007,22821,2023-01-27
1007,22822,2023-03-11
1402,22823,2023-02-18
1402,22824,2023-01-25
1402,22825,2023-01-11
1402,22826,2023-02-04
1402,22827,2023-01-05
1170,22828,2023-01-01
1170,22829,2023-01-19
1428,22830,2023-01-12
1428,22831,2023-01-15
1428,22832,2023-01-15
1428,22833,2023-02-03
1428,22834,2023-02-22
1428,22835,2023-02-24
1428,22836,2023-03-21
1428,22837,2023-03-04
1428,22838,2023-02-12
1428,22839,2023-02-28
1428,22840,2023-01-28
1428,22841,2023-01-28
1428,22842,2023-02-02
1428,22843,2023-01-13
1428,22844,2023-01-16
1428,22845,2023-02-08
1428,22846,2023-01-26
1428,22847,2023-01-26
1428,22848,2023-03-13
1428,22849,2023-03-29
1428,22850,2023-03-29
1428,22851,2023-02-14
1428,22852,2023-02-19
1428,22853,2023-03-15
1428,22854,2023-01-30
1428,22855,2023-03-25
1428,22856,2023-02-05
1428,22857,2023-03-22
1428,22858,2023-03-12
1428,22859,2023-01-14
1428,22860,2023-01-11
1428,22861,2023-02-16
1428,22862,2023-01-24
1428,22863,2023-01-29
1428,22864,2023-02-21
1428,22865,2023-01-05
1428,22866,2023-03-25
1428,22867,2023-03-20
1428,22868,2023-03-27
1428,22869,2023-02-15
1428,22870,2023-03-11
1428,22871,2023-02-12
1428,22872,2023-02-05
1428,22873,2023-03-18
1428,22874,2023-02-20
1428,22875,2023-03-01
1428,22876,2023-01-10
1428,22877,2023-01-01
1428,22878,2023-03-03
1428,22879,2023-02-26
1428,22880,2023-02-26
1428,22881,2023-01-13
1428,22882,2023-03-19
1428,22883,2023-01-03
1428,22884,2023-02-02
1428,22885,2023-02-02
1428,22886,2023-01-24
1428,22887,2023-01-04
1428,22888,2023-01-17
1428,22889,2023-03-05
1428,22890,2023-03-26
1428,22891,2023-03-14
1428,22892,2023-03-14
1428,22893,2023-01-08
1428,22894,2023-02-28
1428,22895,2023-03-19
1428,22896,2023-03-19
1428,22897,2023-02-23
1428,22898,2023-02-23
1428,22899,2023-01-17
1428,22900,2023-03-11
1428,22901,2023-03-26
1428,22902,2023-02-04
1428,22903,2023-02-25
1936,22904,2023-01-12
1936,22905,2023-01-20
1936,22906,2023-02-16
1936,22907,2023-02-16
1936,22908,2023-02-05
1936,22909,2023-02-13
1936,22910,2023-03-17
1936,22911,2023-01-11
1936,22912,2023-02-16
1936,22913,2023-03-12
1936,22914,2023-03-20
1936,22915,2023-03-11
1936,22916,2023-02-03
1936,22917,2023-02-25
1936,22918,2023-03-03
1936,22919,2023-01-05
1936,22920,2023-03-26
1910,22921,2023-02-05
1910,22922,2023-01-20
1910,22923,2023-01-07
1910,22924,2023-01-08
1910,22925,2023-01-25
1910,22926,2023-02-05
1910,22927,2023-02-18
1910,22928,2023-01-07
1910,22929,2023-01-10
1910,22930,2023-03-16
1910,22931,2023-03-26
1910,22932,2023-02-23
1947,22933,2023-01-18
1947,22934,2023-01-01
1947,22935,2023-02-11
1947,22936,2023-02-11
1947,22937,2023-01-15
1947,22938,2023-03-31
1947,22939,2023-02-02
1947,22940,2023-01-16
1947,22941,2023-02-06
1947,22942,2023-01-02
1947,22943,2023-03-28
1947,22944,2023-01-14
1947,22945,2023-02-13
1947,22946,2023-02-16
1947,22947,2023-02-06
1947,22948,2023-02-12
1947,22949,2023-03-07
1947,22950,2023-02-02
1947,22951,2023-01-04
1947,22952,2023-01-08
1947,22953,2023-03-24
1947,22954,2023-02-27
1989,22955,2023-01-07
1989,22956,2023-01-03
1409,22957,2023-01-18
1409,22958,2023-01-15
1409,22959,2023-01-07
1901,22960,2023-01-20
1901,22961,2023-01-24
1901,22962,2023-02-21
1901,22963,2023-01-02
1776,22964,2023-01-14
1776,22965,2023-01-11
1776,22966,2023-02-03
1776,22967,2023-02-23
1776,22968,2023-01-13
1776,22969,2023-02-23
1776,22970,2023-03-26
1776,22971,2023-03-11
1700,22972,2023-02-16
1700,22973,2023-01-27
1700,22974,2023-03-13
1700,22975,2023-01-22
1700,22976,2023-03-11
1700,22977,2023-01-30
1906,22978,2023-01-09
1906,22979,2023-01-19
1906,22980,2023-02-16
1906,22981,2023-02-06
1906,22982,2023-02-04
1906,22983,2023-01-19
1906,22984,2023-02-02
1906,22985,2023-02-13
1208,22986,2023-03-21
1208,22987,2023-03-12
1208,22988,2023-02-10
1208,22989,2023-02-01
1208,22990,2023-01-08
1208,22991,2023-03-02
1208,22992,2023-03-01
1208,22993,2023-01-26
1208,22994,2023-03-10
1200,22995,2023-01-18
1200,22996,2023-02-03
1200,22997,2023-02-03
1200,22998,2023-01-20
1200,22999,2023-01-07
1200,23000,2023-01-08
1200,23001,2023-03-07
1200,23002,2023-01-05
1200,23003,2023-01-05
1200,23004,2023-03-07
1159,23005,2023-01-08
1534,23006,2023-01-18
1534,23007,2023-01-13
1534,23008,2023-03-30
1534,23009,2023-01-25
1534,23010,2023-03-03
1534,23011,2023-01-05
1534,23012,2023-03-08
1534,23013,2023-01-09
1857,23014,2023-02-12
1857,23015,2023-01-31
1857,23016,2023-01-02
1857,23017,2023-01-19
1857,23018,2023-01-29
1857,23019,2023-01-04
1857,23020,2023-01-29
1857,23021,2023-02-27
1873,23022,2023-01-12
1873,23023,2023-02-03
1873,23024,2023-01-14
1873,23025,2023-03-21
1873,23026,2023-03-31
1873,23027,2023-02-09
